case_id,regime,degradation_condition,question_family,property,embedded_category,embedded_required,left_annotator,left_category,right_annotator,right_category,agreed,needs_adjudication
manuscript-aegis_ntc-conflicting_identity-action_boundary-039,aegis_ntc,conflicting_identity,action_boundary,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-conflicting_identity-action_boundary-039,aegis_ntc,conflicting_identity,action_boundary,verification_strength,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,actor_identity,conflicting,True,construction_rule_oracle_a,conflicting,construction_rule_oracle_b,conflicting,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,principal_authority,conflicting,True,construction_rule_oracle_a,conflicting,construction_rule_oracle_b,conflicting,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,decision_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-conflicting_identity-policy_basis-040,dynamic_capabilities,conflicting_identity,policy_basis,verification_strength,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aer-partial_graph-data_resource_touch-041,aer,partial_graph,data_resource_touch,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-mat-partial_graph-lifecycle_context-042,mat,partial_graph,lifecycle_context,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-ieec-partial_graph-verification_strength-043,ieec,partial_graph,verification_strength,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dcc_hdp-partial_graph-actor_identity-044,dcc_hdp,partial_graph,actor_identity,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-prov-partial_graph-principal_authority-045,prov,partial_graph,principal_authority,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-llm_audit_trails-partial_graph-action_boundary-046,llm_audit_trails,partial_graph,action_boundary,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aegis_ntc-partial_graph-policy_basis-047,aegis_ntc,partial_graph,policy_basis,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,policy_basis,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,lifecycle_context,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-dynamic_capabilities-partial_graph-decision_basis-048,dynamic_capabilities,partial_graph,decision_basis,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-final_only-lifecycle_context-049,aer,final_only,lifecycle_context,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-final_only-verification_strength-050,mat,final_only,verification_strength,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-final_only-actor_identity-051,ieec,final_only,actor_identity,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dcc_hdp-final_only-principal_authority-052,dcc_hdp,final_only,principal_authority,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-prov-final_only-action_boundary-053,prov,final_only,action_boundary,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-llm_audit_trails-final_only-policy_basis-054,llm_audit_trails,final_only,policy_basis,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aegis_ntc-final_only-decision_basis-055,aegis_ntc,final_only,decision_basis,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,actor_identity,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,principal_authority,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,action_boundary,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,policy_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,decision_basis,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,data_resource_touch,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,lifecycle_context,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-dynamic_capabilities-final_only-data_resource_touch-056,dynamic_capabilities,final_only,data_resource_touch,verification_strength,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-aer-artifact_only-verification_strength-057,aer,artifact_only,verification_strength,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,policy_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,decision_basis,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,data_resource_touch,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,lifecycle_context,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-mat-artifact_only-actor_identity-058,mat,artifact_only,actor_identity,verification_strength,partial,True,construction_rule_oracle_a,partial,construction_rule_oracle_b,partial,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,actor_identity,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,principal_authority,complete,True,construction_rule_oracle_a,complete,construction_rule_oracle_b,complete,True,False
manuscript-ieec-artifact_only-principal_authority-059,ieec,artifact_only,principal_authority,action_boundary,opaque,True,construction_rule_oracle_a,opaque,construction_rule_oracle_b,opaque,True,False
